Africa,Algeria,27939,12,19,15591,3493,2719,13.47,43.3,43.23,-2.2,238174,7850,30700,4000,195624,528,25,15,60,555,1468,6441,1370,17850,2820,6,508,X,125,1183,19076,1.27,92,2,375,1,3100,250
Latin America,Bolivia,7414,7,12,4505,X,1721,X,X,X,4,108438,2380,26500,58000,21558,40464,10,5,85,175,1015,2537,6012,7789,1517,2331,1041,X,X,86,19232,4.95,316,20,1274,16,16500,4000
Latin America,Brazil,161790,19,27,126599,25616,3882,X,X,X,5,845651,48955,185000,488000,123696,42957,22,19,59,2800,13189,58463,151600,20500,12200,30450,9260,1435,X,3800,2020612,845.13,394,96,1635,177,55000,X
Latin America,Chile,14262,19,26,11966,3212,4890,X,X,X,5.8,74880,4257,13600,16500,40523,32814,6,5,89,1265,572,4942,3692,4649,600,1407,488,X,X,539,83618,63.45,91,16,448,15,5125,2698
Latin America,Colombia,35101,31,43,25526,2926,3380,X,X,X,5.1,103870,5460,40600,50000,7810,30483,41,16,43,530,2872,11327,25700,2540,960,2635,3332,X,X,829,235405,100.7,359,28,1695,62,50000,1500
Latin America,Costa Rica,3424,67,110,1702,1050,3569,15.29,25.78,58.94,6.1,5106,530,2340,1570,666,27745,4,7,89,120,251,1140,1694,3,2,252,126,X,X,63,35263,14.26,205,6,850,7,11000,950
Latin America,Ecuador,11460,40,63,6698,1529,2830,12.11,37.62,50.27,2.1,27684,3020,2090,15600,6974,27400,7,3,90,556,1006,3585,4963,1728,345,2540,967,X,X,245,74195,21.14,302,23,1559,37,18250,4000
Latin America,El Salvador,5768,274,463,2599,1680,1876,8.57,24.97,66.45,5.1,2072,730,610,104,628,3285,7,4,89,120,628,1794,1256,5,15,325,123,X,X,72,38894,6.48,135,0,420,0,2500,17
Latin America,French Guiana,147,X,X,112,X,X,X,X,X,X,8815,12,9,7300,1494,X,X,X,X,2,X,X,10,4,1,10,0,X,X,12,645,0,X,X,X,X,X,X
Latin America,Guatemala,10621,98,199,4404,780,2247,25.16,19.45,55.4,4,10843,1880,2602,5813,548,10922,9,17,74,125,1435,2901,2210,440,78,720,165,X,X,72,103649,6.92,250,3,669,1,8000,1171
Latin America,Guyana,835,4,5,302,213,X,X,X,X,7.9,19685,496,1230,16500,1459,288623,1,0,99,130,66,311,190,131,79,50,3,X,X,15,4370,0.02,193,1,737,0,6000,X
Latin America,Honduras,5654,50,95,2482,583,1385,19.73,30.35,49.91,3.9,11189,2015,1533,6000,1641,11216,4,5,91,74,952,1788,2286,14,28,603,269,X,X,43,58138,8.15,173,1,684,1,5000,148
Latin America,Mexico,93674,48,70,70535,6529,6253,8.45,28.38,63.17,0.4,190869,24730,74499,48700,42940,3815,6,8,86,6100,8962,31885,30702,5905,10450,18000,12611,X,X,4941,248036,93.65,450,140,1026,89,25000,12500
Latin America,Nicaragua,4433,34,70,2787,1166,X,30.31,20.19,49.5,-1.1,11875,1270,5500,3200,1905,39477,25,21,54,88,418,1206,1650,4,6,535,301,X,X,52,38877,1.11,200,2,750,0,7000,40
Latin America,Panama,2631,35,50,1401,989,3332,10.16,18.28,71.56,5.8,7443,660,1490,3260,2033,54732,12,11,77,32,219,945,1437,0,5,295,161,X,X,61,16157,8.26,218,14,929,8,9000,1222
Latin America,Paraguay,4960,12,22,2613,X,2178,26.4,20.9,52.7,3.7,39730,2270,21700,12850,2910,63306,15,7,78,67,719,1581,8000,386,122,3300,415,X,X,51,54999,113.08,305,2,600,0,7500,X
Latin America,Peru,23780,19,29,17175,6975,2092,11,43.18,45.82,6.5,128000,3430,27120,84800,12650,1682,19,9,72,1280,2523,7612,4000,11600,1713,2405,1414,X,X,314,87615,41.09,344,45,1678,109,17121,5356
Latin America,Suriname,423,3,4,213,140,X,22.05,24.24,53.71,0,15600,68,21,15000,511,472813,6,5,89,60,24,157,98,9,9,37,0,1,X,24,1225,4.06,180,0,673,0,4700,X
Latin America,Uruguay,3186,18,21,2877,1511,5185,9.03,27.27,63.71,1.1,17481,1304,13520,930,1727,38920,6,3,91,140,160,1230,10316,23441,15,230,484,X,X,77,28176,26.27,81,1,365,0,2184,40
Latin America,Venezuela,21844,24,38,20281,5158,7082,5.04,41.91,53.05,-1,88205,3915,17800,30000,36490,60291,43,11,46,190,732,7440,15071,550,1850,2250,1007,X,X,2083,21878,170.9,305,16,1296,42,20000,8000
Middle East and Arid Asia,Afghanistan,20141,31,69,4026,X,X,X,X,X,X,65209,8054,30000,1900,25255,2482,1,0,99,3000,3234,6133,1500,14200,2150,X,1483,X,265,22,50649,1.71,123,1,460,0,3500,800
Middle East and Arid Asia,Bahrain,564,831,1360,509,279,X,0.94,41.7,57.36,X,68,2,4,X,62,X,X,X,X,1,3,207,16,29,17,X,0,X,1,276,0,0,X,X,X,X,X,X
Middle East and Arid Asia,Iran,67283,41,75,39716,872,3685,20.75,36.36,42.88,2.8,163600,18150,44000,11400,90050,1746,4,9,87,9400,4325,17029,7100,45400,23500,0,2288,300,140,3264,28613,39.6,140,5,502,1,X,X
Middle East and Arid Asia,Iraq,20449,47,97,15258,0,X,X,X,X,X,43737,5450,4000,192,34095,5340,3,5,92,2550,1041,5672,1100,6320,1050,X,196,100,15,933,1026,2.16,81,1,381,1,X,X
Middle East and Arid Asia,Israel,5629,267,371,5098,2826,9843,X,X,X,X,2062,435,145,126,1356,382,16,5,79,180,82,2134,362,330,100,100,11,X,10,505,126,0.11,92,3,500,0,X,X
Middle East and Arid Asia,Jordan,5439,56,123,3887,70,X,7.96,26.24,65.8,5.8,8893,405,791,70,7627,314,29,6,65,63,58,1190,42,2100,555,X,26,X,18,147,79,0.08,71,0,361,0,2200,X
Middle East and Arid Asia,Kazakhstan,17111,6,8,10218,X,X,X,X,X,-12.9,266980,34800,186562,9600,X,9900,4,17,79,2200,X,X,9347,33524,684,2445,1440,105,55,3381,0,27.46,X,4,X,0,X,X
Middle East and Arid Asia,Kuwait,1547,87,157,1501,1190,X,0.49,54.82,44.69,X,1782,5,137,2,1638,103,64,32,4,2,X,X,12,150,15,X,0,X,1,471,0,0,21,0,321,0,234,X
Middle East and Arid Asia,Kyrgyzstan,4745,24,36,1847,X,X,X,X,X,-16.4,19130,1420,8700,700,X,13003,3,7,90,900,X,X,1061,7077,219,165,310,X,50,150,0,32.05,X,X,X,X,X,X
Middle East and Arid Asia,Lebanon,3009,289,425,2622,2016,X,X,X,X,X,1023,306,10,80,627,1854,11,4,85,86,69,929,80,258,456,41,46,X,1,121,4639,1.3,54,0,329,0,X,X
Middle East and Arid Asia,Oman,2163,10,29,285,62,X,X,X,X,7,21246,63,1000,X,20183,892,3,3,94,X,169,454,144,149,739,X,26,X,96,162,0,0,56,2,430,0,1018,73
Middle East and Arid Asia,Pakistan,140497,176,358,48742,5215,1432,24.81,25.29,49.9,2.6,77088,21250,5000,3480,47358,3331,1,1,98,17110,18413,38226,18146,28975,41340,X,4335,18887,1121,1135,296244,77.44,151,3,671,0,4929,372
Middle East and Arid Asia,Qatar,551,50,73,503,197,X,X,X,X,X,1100,7,50,X,1043,X,X,X,X,8,X,X,12,170,150,X,1,X,43,558,182,0,X,X,X,X,X,X
Middle East and Arid Asia,Saudi Arabia,17880,8,20,14339,1954,X,X,X,X,X,214969,3740,120000,1800,89429,254,45,8,47,435,1877,5126,203,7257,4150,X,101,X,415,2933,0,0,77,0,413,0,1729,X
Middle East and Arid Asia,Syria,14661,79,181,7676,266,X,X,X,X,X,18378,5775,8060,650,3893,3662,7,10,83,906,768,3414,770,12000,1200,1,225,1,3,565,117,24.15,X,X,X,X,X,X
Middle East and Arid Asia,Tajikistan,6101,43,82,1964,X,X,X,X,X,X,14060,849,3545,537,9129,16604,5,7,88,639,X,X,1250,2000,845,40,85,X,50,258,0,61.62,X,2,X,0,X,X
Middle East and Arid Asia,Turkey,61945,79,117,42598,9928,3807,15.09,30.39,54.51,X,76963,27535,12378,20199,16851,3117,24,19,57,3674,11676,25598,11910,37541,10133,9,1463,316,2,1979,95689,122.22,116,1,418,0,8472,2675
Middle East and Arid Asia,Turkmenistan,4099,8,14,1839,X,X,X,X,X,X,48810,1480,30800,4000,X,17573,1,8,91,1300,X,X,1104,6000,314,159,45,X,40,555,0,0.1,X,0,X,0,X,X
Middle East and Arid Asia,United Arab Emirates,1904,23,35,1600,824,X,2.21,57.5,40.29,X,8360,39,200,3,8118,1047,11,9,80,5,18,864,65,333,861,X,0,X,148,1039,0,0,25,0,360,0,X,X
Middle East and Arid Asia,Uzbekistan,22843,51,84,9430,X,X,22.98,35.99,41.03,-2.4,42540,4500,20800,1300,X,5674,4,12,84,4000,X,X,5291,8600,968,391,270,85,20,1903,0,26.49,X,0,X,0,X,X
Middle East and Arid Asia, Yemen,14501,27,64,4877,927,X,21,24.02,54.98,X,52797,1481,16065,2000,33251,359,5,2,93,360,1679,3124, X,6947,3232, X,503, X,173,123,3165,0,66,2,366,8,X,135
North America,Canada,29463,3,4,22593,3066,16362,X,X,X,X,922097,45500,27900,494000,354697,98462,18,70,12,710,387,13756,12306,691,28,11200,429,X,X,9198,67018,1165.28,193,7,578,3,2920,147
North America,United States,263250,28,35,200695,60324,17945,X,X,X,3,957311,187776,239172,286200,244163,9413,13,45,42,20700,2600,126205,100988,9600,2009,57904,3944,X,X,81751,916422,995.27,428,101,768,70,16302,4036
Small Island States,Antigua and Barbuda,66,X,X,24,X,X,X,X,X,3.5,44,8,4,X,32,X,X,X,X,X,X,X,16,1,12,4,3,X,X,4,0,0,X,X,X,X,X,X
Small Island States,Bahamas,276,20,27,239,X,X,X,X,X,X,1001,10,2,324,665,X,X,X,X,X,X,X,6,40,19,15,0,X,X,24,0,0,X,X,X,X,X,X
Small Island States,Barbados,262,609,719,124,100,X,X,X,X,1.5,43,16,2,5,20,X,X,X,X,X,8,138,25,41,5,30,5,X,X,14,1676,0,X,X,X,X,X,X
Small Island States,Cape Verde,392,97,182,213,125,1085,12.85,15.26,71.89,4,403,45,25,1,332,X,X,X,X,3,57,140,18,7,137,111,15,X,X,2,0,0,X,X,X,X,X,X
Small Island States,Comoros,653,292,736,201,89,527,39.45,12.25,48.3,1.2,223,100,15,40,68,X,X,X,X,X,199,257,50,15,128,X,5,X,X,1,0,0.01,X,X,X,X,X,X
Small Island States,Cook Islands,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,8,X,X,X,X,X,X,X,X,X,X,X,X,X
Small Island States,Cuba,11041,100,114,8389,6628,X,X,X,X,X,10982,3340,2970,2608,2064,3125,9,2,89,910,850,4727,4500,310,95,1503,617,X,X,369,204977,0.38,31,12,342,22,6004,3229
Small Island States,Cyprus,742,80,100,401,291,9203,5.69,24.85,69.46,X,924,158,4,123,639,X,X,X,X,39,64,334,61,285,200,370,8,X,X,63,240,0,X,X,X,X,X,X
Small Island States,Dominica,71,X,X,X,X,X,X,X,X,X,75,17,200*,50, -192*,X,X,X,X,X,X,X,9,8,10,5,0,X,X,1,0,0.06,X,X,X,X,X,X
Small Island States,Dominican Republic,7823,161,229,5051,2787,2250,15.49,22.96,61.55,2.9,4838,1450,2,600,2786,2557,5,6,89,230,817,2478,2450,134,587,900,616,X,X,148,25348,6.35,20,0,254,0,5000,1800
Small Island States,Fed. States of Micronesia,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
Small Island States,Fiji,784,43,64,319,244,X,X,X,X,1.7,1827,260,175,1185,207,36416,20,20,60,1,95,254,334,6,205,115,44,X,X,11,11829,1.39,4,1,109,26,1307,760
Small Island States,Grenada,92,X,X,X,X,X,13.72,19.35,66.92,X,34,11,1,3,19,X,X,X,X,X,X,X,4,12,11,3,1,X,X,2,0,0,X,X,X,X,X,X
Small Island States,Haiti,7180,259,473,2266,1216,X,38.62,15.52,45.86,X,2756,910,495,140,1211,1532,24,8,68,75,1848,2988,800,85,910,200,690,X,X,9,56611,0.59,3,0,220,0,4685,1623
Small Island States,Jamaica,2447,223,300,1314,1016,X,8.4,40.89,50.72,1.2,1083,219,257,185,422,3392,7,7,86,35,328,1274,335,2,442,180,37,X,X,104,6011,0.32,24,3,262,25,2746,923
Small Island States,Kiribati,79,X,X,28,X,X,X,X,X,X,73,37,X,2,X,X,X,X,X,X,3,27,X,0,X,9,0,X,X,X,0,0,X,X,X,X,X,X
Small Island States,Maldives,254,854,1876,68,X,X,X,X,X,X,30,3,1,1,25,X,X,X,X,78,X,X,X,0,X,X,0,X,X,1,0,0,X,X,X,X,X,X
Small Island States,Malta,366,1159,1336,327,303,X,3.17,34.86,61.96,X,32,13,X,X,X,X,X,X,X,X,5,138,20,6,5,111,2,X,X,24,0,0,X,X,X,X,X,X
Small Island States,Marshall Islands,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
Small Island States,Mauritius,1117,547,726,453,410,6167,9.86,33.42,56.73,5.6,203,106,7,44,46,1979,16,7,77,17,94,440,34,7,95,17,0,X,X,21,16793,0.37,4,2,81,9,700,325
Small Island States,Nauru,11,X,X,11,X,X,X,X,X,X,2,X,X,X,X,X,X,X,X,X,X,X,X,0,X,3,0,X,X,2,0,0,X,X,X,X,X,X
Small Island States,Palau,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,214,57,708,80,10000,X
Small Island States,Samoa,171,61,108,36,X,X,X,X,X,X,X,X,X,134,X,X,X,X,X,X,X,X,X,0,X,X,0,X,X,X,736,0,X,X,X,X,X,X
Small Island States,St Kitts and Nevis,41,X,X,18,X,4799,X,X,X,X,36,14,1,6,15,X,X,X,X,X,X,X,5,4,10,2,0,X,X,1,495,0,X,X,X,X,X,X
Small Island States,St Lucia,X,X,X,69,X,X,10.8,20.88,68.32,3.6,61,18,3,8,32,X,X,X,X,1,X,X,12,16,12,13,3,X,X,2,0,0,X,X,X,X,X,X
Small Island States,St Vincent/The Grenadines,112,X,X,52,X,X,X,X,X,X,39,11,2,14,12,X,X,X,X,1,X,X,6,6,6,9,1,X,X,1,0,0.14,X,X,X,X,X,X
Small Island States,Sao Tome and Principe,133,X,X,62,X,X,X,X,X,X,100,X,X,X,X,X,X,X,X,X,X,X,4,0,5,2,0,X,X,1,0,0.03,X,X,X,X,X,X
Small Island States,Seychelles,73,X,X,40,X,X,4.14,18.95,76.91,3.9,45,7,X,5,X,X,X,X,X,X,X,X,2,0,5,18,0,X,X,2,0,0,X,X,X,X,X,X
Small Island States,Solomon Islands,378,13,29,65,X,X,X,X,X,X,2799,57,39,2450,253,118254,40,20,40,X,X,X,13,0,X,55,0,X,X,2,3224,0,53,19,223,44,2780,30
Small Island States,Tonga,98,X,X,40,X,X,X,X,X,X,72,48,4,8,12,X,X,X,X,X,X,X,10,0,16,94,11,X,X,1,0,0,X,X,X,X,X,X
Small Island States,Trinidad and Tobago,1306,255,353,938,623,X,2.53,42.92,54.55,-2.4,513,122,11,235,145,3905,27,38,35,22,33,476,55,14,52,48,5,9,X,267,2825,0,100,1,433,1,1982,236
Small Island States,Tuvalu,10,X,X,4,X,547,X,X,X,X,3,X,X,X,X,X,X,X,X,X,X,X,X,0,X,13,0,X,X,16,0,0,X,X,X,X,X,X
Small Island States,Vanuatu,169,14,27,33,X,X,X,X,X,X,1219,144,25,914,136,X,X,X,X,X,X,X,132,0,11,59,3,X,X,1,235,0,X,X,X,X,X,X
Temperate Asia,China,1221462,127,159,369736,38936,1493,19.48,47.59,32.93,12.2,932641,95975,400000,130496,306169,2292,6,7,87,49872,463121,710441,90906,111649,105990,402846,26344,22416,373,29679,2017764,546.48,394,77,1244,67,30000,18000
Temperate Asia,Hong Kong,5865,5612,5681,5574,4614,16471,X,X,X,X,99,7,1,22,69,X,X,X,X,2,32,3066,2,0,0,97,1,0,X,386,2374,0,X,X,X,X,X,X
Temperate Asia,Japan,125095,331,322,97120,78349,15105,X,X,X,0.1,37652,4463,661,25100,7428,4373,17,33,50,2782,3508,63817,4989,25,31,10621,28,X,X,17505,9663,379.69,132,38,583,21,4700,2000
Temperate Asia,Mongolia,2410,2,2,1468,X,X,20.83,46.34,32.83,-1.4,156650,1401,125000,13750,16499,10207,11,27,62,80,310,1115,2779,14392,6469,49,2100,X,415,105,13188,0,134,0,390,0,2272,229
Temperate Asia,North Korea,23917,198,277,14650,5973,X,X,X,X,X,12041,2000,50,7370,2621,2801,11,16,73,1460,3782,12223,1330,396,305,3368,52,X,X,2925,40412,86.4,X,0,390,0,2898,107
Temperate Asia,South Korea,44995,454,550,36572,16911,X,7.07,43.38,49.55,5.5,9873,2055,90,6460,1268,1469,19,35,46,1335,4387,20228,3200,4,520,6300,6,X,X,4504,25788,21.62,49,0,372,0,2898,224
Tropical Asia,Bangladesh,120433,836,1362,22034,1809,1510,30.47,17.5,52.03,4.4,13017,9694,600,1900,823,19571,3,1,96,3100,25041,37645,24130,1070,28050,X,0,874,X,313,276590,2.79,109,0,684,0,5000,X
Tropical Asia,Bhutan,1638,35,67,105,X,X,40.57,29.49,29.94,X,4700,134,273,3100,1193,57998,36,10,54,34,635,704,435,59,42,75,58,4,X,2,11723,5.83,99,0,543,0,5446,75
Tropical Asia,Brunei,285,49,74,165,X,X,X,X,X,X,527,7,6,450,64,X,X,X,X,1,X,X,1,0,0,14,0,10,X,121,771,0,X,X,X,X,X,X
Tropical Asia,Cambodia,10251,57,109,2123,50,X,47.29,14.46,38.25,X,17652,2400,2000,11600,1652,48590,5,1,94,92,2532,3673,2589,X,X,2154,21,829,X,7,53841,0.25,123,0,429,0,X,X
Tropical Asia,India,935744,285,423,250681,37317,1282,31.36,27.33,41.31,3.1,297319,169650,11400,68500,47769,2228,3,4,93,48000,223898,341944,192980,44809,118347,11780,2734,78825,1520,9338,2823738,254.4,316,44,1219,55,15000,5000
Tropical Asia,Indonesia,197588,104,145,69992,29166,2102,18.79,39.42,41.79,6.6,181157,30987,11800,111774,26596,12804,13,11,76,4597,35655,77797,11595,6411,12281,8720,714,3512,X,2658,1464776,43.51,436,198,1531,393,27500,17500
Tropical Asia,Laos,4882,21,41,1060,X,X,51.34,18.15,30.51,5.9,23080,805,800,12500,8975,55305,8,10,82,125,1460,2077,1137,X,153,1605,29,1308,X,5,38525,3.09,172,0,651,1,X,X
Tropical Asia,Malaysia,20140,61,96,10814,3997,5746,X,X,X,8.5,32855,4880,27,22304,5644,22642,23,30,47,340,2240,7592,686,336,356,3098,5,186,X,996,90197,17.73,286,27,736,9,15000,3600
Tropical Asia,Myanmar,46527,69,112,12188,3923,X,63.04,8.55,28.41,X,65755,10087,359,32408,22901,23255,7,3,90,1068,8566,18971,9691,304,1113,2589,130,2130,X,71,192832,5.22,251,6,999,4,7000,1071
Tropical Asia,Nepal,21918,156,289,2996,X,X,43.14,21.29,35.57,2.9,13680,2354,2000,5750,3576,7756,4,1,95,850,7748,8488,6546,914,5525,612,0,3176,X,19,205666,3.15,167,1,824,2,6500,315
Tropical Asia,Papua New Guinea,4302,9,16,690,322,1606,25.96,42.77,31.28,15.4,45286,415,80,42000,2791,186192,29,22,49,X,1241,1941,105,4,2,1033,2,X,X,33,59799,1.66,214,57,708,80,10000,X
Tropical Asia,Philippines,67581,225,348,36614,17736,1689,21.68,32.92,45.4,1.7,29817,9190,1280,13600,5747,4779,18,21,61,1580,11074,24415,1825,30,2800,8227,210,2630,X,787,381814,15.35,153,97,556,183,8000,3500
Tropical Asia,Singapore,2848,4608,5430,2848,2414,12653,0.19,36.76,63.06,X,61,1,X,3,X,211,45,51,4,X,12,1322,0,0,1,150,0,0,X,745,0,0,45,1,295,0,2000,2
Tropical Asia,Sri Lanka,18354,280,382,4108,2433,2215,24.64,25.6,49.75,6.9,6463,1900,440,2100,2023,2354,2,2,96,550,3400,6642,1600,19,500,90,2,870,X,78,89415,13.67,88,13,428,23,3000,890
Tropical Asia,Thailand,58791,115,143,11787,5698,3942,9.96,39.24,50.8,7.8,51089,20800,800,13500,15989,3045,4,6,90,4400,19057,30600,7593,98,136,4931,162,4257,X,1628,526385,13.32,265,7,915,3,11000,X
Tropical Asia,VietNam,74545,225,356,15479,5585,X,29.29,28.41,42.31,X,32549,6700,330,9650,15869,5044,13,9,78,1860,20392,34887,3438,X,300,15043,134,3009,X,316,250800,29.91,213,7,761,10,>7000,1260
